ipo_status;ticker_code;image;company_name;sector;subsector;listing_board;final_price;line_of_business;address;website;number_of_shares_offered;%_of_total_shares;participant_admin.code;participant_admin.name;book_building_opening;book_building_closing;lowest_book_building_price;highest_book_building_price;opening_of_offering_period;closing_of_offering_period;closing_date;distribution_date;listing_date;ara_arb_percentage;underwriters;warrant.code;warrant.per_share_ratio;warrant.exercise_price_(rp);warrant.open;warrant.high;warrant.low;warrant.close;listing_price.open;listing_price.high;listing_price.low;listing_price.close;listing_price.change;listing_price.percentage_change;listing_price.volume;performa.1D;performa.1W;performa.1M;performa.6M;performa.1Y;performa.updated_at;performa.source;fundamental.aset_percentage;fundamental.liabilitas_percentage;fundamental.pendapatan_percentage;fundamental.laba_bersih_percentage;fundamental.updated_at;fundamental.source
Closed;MDIY;;PT Daya Intiguna Yasa Tbk;Consumer Non-Cyclicals;Household Products;;1650.0;Perdagangan eceran alat-alat rumah tangga, dan lainnya;Gedung AIA, Lantai 30, Jl. Jenderal Sudirman Kav. 48A , Jakarta Selatan, 12930;http://corporate-id.mrdiy.com;2519039400;10.0;CC;MANDIRI SEKURITAS;25/11/2024;03/12/2024;1650;1870;13/12/2024;17/12/2024;17/12/2024;18/12/2024;19/12/2024;25%;"[{""code"": ""CC"", ""name"": ""MANDIRI SEKURITAS"", ""percentage"": """"}, {""code"": ""C3"", ""name"": ""PT CIMB Niaga Sekuritas"", ""percentage"": """"}]";;;;;;;;1550.0;1900.0;1240.0;1690.0;40.0;2.42%;428916600.0;;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;DGWG;;PT Delta Giri Wacana Tbk;Basic Materials;Agricultural Chemicals;;230.0;Perdagangan Besar Pupuk dan Produk Agrokimia;Gedung DGW Group Jl. Agung Karya VI, Kav. A, No.7, Kelurahan Papanggo, Kecamatan Tanjung Priok, Kota Administrasi Jakarta Utara 14340, Provinsi DKI Jakarta;https://www.dgw.co.id/;882353000;15.0;OD;BRI DANAREKSA SEKURITAS;02/12/2024;20/12/2024;230;620;03/01/2025;09/01/2025;09/01/2025;10/01/2025;13/01/2025;25%;"[{""code"": ""OD"", ""name"": ""BRI DANAREKSA SEKURITAS"", ""percentage"": """"}, {""code"": ""AH"", ""name"": ""SHINHAN SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""IF"", ""name"": ""SAMUEL SEKURITAS INDONESIA"", ""percentage"": """"}]";;;;;;;;250.0;286.0;250.0;286.0;56.0;24.35%;259560500.0;;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;YOII;;PT Asuransi Digital Bersama Tbk;Financials;General Insurance;;100.0;Asuransi umum;Gedung Tamansari Parama Lt. 9 Jl. Wahid Hasyim Kav. 84?88 Jakarta 10340;https://adbinsure.com/;412087500;12.03;LS;RELIANCE SEKURITAS INDONESIA TBK;10/12/2024;18/12/2024;100;110;02/01/2025;06/01/2025;06/01/2025;07/01/2025;08/01/2025;35%;"[{""code"": ""LS"", ""name"": ""RELIANCE SEKURITAS INDONESIA TBK"", ""percentage"": ""1.0""}]";;;;;;;;120.0;135.0;112.0;135.0;35.0;35.00%;530888200.0;;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;CBDK;;PT Bangun Kosambi Sukses Tbk;Properties & Real Estate;Real Estate Development & Management;;4060.0;Bergerak dalam bidang Real Estat dan Aktivitas Perusahaan Holding;Jl. Inspeksi PIK 2, Terusan Jalan Perancis No.5 Tangerang 15211, Indonesia;http://www.cbdpik2.com/;566894500;10.0;LG;TRIMEGAH SEKURITAS INDONESIA TBK;13/12/2024;20/12/2024;3000;4060;03/01/2025;09/01/2025;09/01/2025;10/01/2025;13/01/2025;25%;"[{""code"": ""LG"", ""name"": ""TRIMEGAH SEKURITAS INDONESIA TBK"", ""percentage"": ""1.0""}]";;;;;;;;5075.0;5075.0;5075.0;5075.0;1015.0;25.00%;224900.0;;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;KSIX;;PT Kentanix Supra International Tbk;Properties & Real Estate;Real Estate Development & Management;;452.0;Bergerak dalam bidang pembangunan kawasan perumahan (real estate);Plaza Property, Komplek Pertokoan Pulomas Blok VIII No. 1 Jl. Perintis Kemerdekaan, Desa/Kelurahan Pulo Gadung, Kec. Pulogadung, Kota Adm. Jakarta Timur, Provinsi DKI Jakarta, Kode Pos: 13260;https://www.kentanix.com;320674800;15.0;AI;UOB KAY HIAN SEKURITAS;13/12/2024;20/12/2024;312;468;02/01/2025;06/01/2025;06/01/2025;07/01/2025;08/01/2025;25%;"[{""code"": ""AI"", ""name"": ""UOB KAY HIAN SEKURITAS"", ""percentage"": ""1.0""}]";;;;;;;;545.0;565.0;492.0;565.0;113.0;25.00%;85871200.0;;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;RATU;;PT Raharja Energi Cepu Tbk;Energy;Oil & Gas Production & Refinery;;1150.0;Aktivitas Perusahaan Holding;Office Park Thamrin Residence A01-05 Jl. Thamrin Boulevard, Kebon Melati, Kec. Tanah Abang Jakarta Pusat, DKI Jakarta Indonesia - 10230;https://rec.co.id;543010800;20.0;HP;HENAN PUTIHRAI SEKURITAS;17/12/2024;23/12/2024;900;1150;02/01/2025;06/01/2025;06/01/2025;07/01/2025;08/01/2025;25%;"[{""code"": ""HP"", ""name"": ""HENAN PUTIHRAI SEKURITAS"", ""percentage"": """"}, {""code"": ""AZ"", ""name"": ""SUCOR SEKURITAS"", ""percentage"": """"}]";;;;;;;;1435.0;1435.0;1435.0;1435.0;285.0;24.78%;632900.0;;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;BRRC;;PT Raja Roti Cemerlang Tbk;Consumer Non-Cyclicals;Processed Foods;;210.0;Produksi tepung roti (breadcrumbs);Kampung Pulo Kendal RT002/RW003, Kel. Setia Asih, Kec. Tarumajaya, Kab. Bekasi, Provinsi Jawa Barat 17215 Telepon: 021-29084611;https://www.rajaroticemerlang.com;291500000;30.01;XA;NH KORINDO SEKURITAS INDONESIA;18/12/2024;20/12/2024;200;210;03/01/2025;07/01/2025;07/01/2025;08/01/2025;09/01/2025;25%;"[{""code"": ""XA"", ""name"": ""NH KORINDO SEKURITAS INDONESIA"", ""percentage"": ""1.0""}]";;;;;;;;262.0;262.0;238.0;262.0;52.0;24.76%;431569700.0;;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;HGII;;PT Hero Global Investment Tbk;Infrastructures;Electric Utilities;;200.0;Bergerak dalam bidang aktivitas perusahaan holding di bidang energi baru terbarukan;Jl. Setiabudi Tengah No. 22 Kuningan, Setiabudi, Jakarta Selatan 12910, DKI Jakarta, Indonesia Tel. (+62 21) 522 7533 Fax. (+62 21) 525 0019;https://www.heroglobalinvestment.com;1300000000;20.0;TP;OCBC SEKURITAS INDONESIA;18/12/2024;23/12/2024;200;230;03/01/2025;07/01/2025;07/01/2025;08/01/2025;09/01/2025;25%;"[{""code"": ""TP"", ""name"": ""OCBC SEKURITAS INDONESIA"", ""percentage"": """"}, {""code"": ""AI"", ""name"": ""UOB KAY HIAN SEKURITAS"", ""percentage"": """"}]";;;;;;;;250.0;270.0;208.0;212.0;12.0;6.00%;795262600.0;;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;OBAT;;PT Brigit Biofarmaka Teknologi Tbk;Healthcare;Pharmaceuticals;;350.0;Maklon Herbal, Kosmetik, dan Minuman Fungsional dan Botanikal.;Jalan Raya Tawangsari-Klaten, Rejosari, RT 01, RW 07, Kateguhan, Tawangsari, Kab. Sukoharjo, Jawa Tengah 57561. Telepon: 0271-5992141;https://brigit.co.id/;170000000;28.33;AD;OSO SEKURITAS INDONESIA;18/12/2024;23/12/2024;330;350;03/01/2025;09/01/2025;09/01/2025;10/01/2025;13/01/2025;25%;"[{""code"": ""AD"", ""name"": ""OSO SEKURITAS INDONESIA"", ""percentage"": ""1.0""}]";OBAT-W;0.5;350.0;30;101;30;90;398.0;436.0;384.0;436.0;86.0;24.57%;157338400.0;;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/;;;;;31 Juli 2024;https://www.idx.co.id/id/perusahaan-tercatat/kinerja-saham-tercatat-baru/
Closed;KAQI;;PT Jantra Grupo Indonesia Tbk;Consumer Cyclicals;Auto Parts & Equipment;Development;118.0;Perawatan, perbaikan, dan perdagangan suku cadang dan aksesori kaki-kaki kendaraan;Jalan Raya Cirendeu No. 9, Pisangan, Kecamatan Ciputat Timur, Kota Tangerang Selatan, Banten 15419;http://www.jantragrupoindonesia.com;450000000;21.68;DR;RHB SEKURITAS INDONESIA;24/02/2025;26/02/2025;100;120;04/03/2025;06/03/2025;06/03/2025;07/03/2025;10/03/2025;35%;"[{""code"": ""DR"", ""name"": ""RHB SEKURITAS INDONESIA"", ""percentage"": ""100%""}]";-;0.0;0.0;-;-;-;-;145;159.0;118.0;159.0;41.0;34.75%;2450000.0;34.75%;-;-;-;-;10/03/2025;IDX;-;-;-;-;31/08/2024;Prospectus
Closed;MINE;;PT Sinar Terang Mandiri Tbk;Basic Materials;Diversified Metals & Minerals;Development;216.0;Aktivitas Penunjang Pertambangan dan Penggalian Lainnya;Treasury Tower, Lantai 5 Unit G, District 8 SCBD Lot 28 Jl. Jend. Sudirman Kav. 52-53, Kecamatan Kebayoran Baru Jakarta Selatan 12190;https://www.sinarterangmandiri.com;612665300;15;LG;TRIMEGAH SEKURITAS INDONESIA TBK;25/02/2025;27/02/2025;200;216;04/03/2025;06/03/2025;06/03/2025;07/03/2025;10/03/2025;35%;"[{""code"": ""LG"", ""name"": ""TRIMEGAH SEKURITAS INDONESIA TBK"", ""percentage"": ""100%""}]";-;0.0;0.0;-;-;-;-;270;270.0;216.0;270.0;54.0;25.00%;781200.0;25.00%;-;-;-;-;10/03/2025;IDX;-;-;40.8%;278.3%;31/08/2024;Prospectus
Closed;YUPI;;PT Yupi Indo Jelly Gum Tbk;Consumer Non-Cyclicals;Processed Foods;Main;2390.0;Industri Kembang Gula;Jl. Pancasila IV, Desa Cicadas, Kecamatan Gunung Putri, Kabupaten Bogor, 16964, Jawa Barat, Indonesia.;https://www.yupi.co.id;854448900;10;CC;MANDIRI SEKURITAS;06/03/2025;10/03/2025;2100;2500;19/03/2025;21/03/2025;21/03/2025;24/03/2025;25/03/2025;25%;"[{""code"": ""CC"", ""name"": ""MANDIRI SEKURITAS"", ""percentage"": ""-""}, {""code"": ""C3"", ""name"": ""PT CIMB NIAGA SEKURITAS"", ""percentage"": ""-""}, {""code"": ""TP"", ""name"": ""OCBC SEKURITAS INDONESIA"", ""percentage"": ""-""}]";-;0.0;0.0;-;-;-;-;2400;2400.0;2390.0;2400.0;10.0;0.42%;923051000.0;0.42%;-;-;-;-;25/03/2025;IDX;-;-;-;-;30/09/2024;Prospectus
Closed;MDLA;;PT Medela Potentia Tbk;Healthcare;Pharmaceuticals & Healthcare Research;Main;188.0;Distribusi dan pemasaran produk farmasi, produk kesehatan, dan alat kesehatan;Gedung Titan Center Lantai 3, Jl. Boulevard Bintaro Block B7/B1 No. 05, Bintaro Jaya Sektor 7, Tangerang Selatan 15224, Banten;https://www.medela-potentia.com;3500000000;25;CC;MANDIRI SEKURITAS;11/03/2025;17/03/2025;180;230;27/03/2025;11/04/2025;11/04/2025;14/04/2025;15/04/2025;25%;"[{""code"": ""CC"", ""name"": ""MANDIRI SEKURITAS"", ""percentage"": ""-""}]";-;0.0;0.0;-;-;-;-;210;234.0;185.0;204.0;16.0;8.51%;3517600.0;8.51%;-;-;-;-;15/04/2025;IDX;-;-;-;-;30/09/2024;Prospectus
Closed;FORE;;PT Fore Kopi Indonesia Tbk;Consumer Cyclicals;Hotels & Entertainment Services;Development;188.0;Penyediaan Minuman, Kedai Kopi (Fore Coffee), dan Toko Donat (Fore Donut);Gedung Graha Handaya, Unit C, Lantai 1, Jl. Raya Pejuangan No. 12A, Kebon Jeruk, Jakarta Barat 11530;https://fore.coffee;1880000000;21.08;CC;MANDIRI SEKURITAS;20/03/2025;26/03/2025;170;210;04/04/2025;09/04/2025;09/04/2025;11/04/2025;14/04/2025;35%;"[{""code"": ""CC"", ""name"": ""MANDIRI SEKURITAS"", ""percentage"": ""-""}, {""code"": ""HP"", ""name"": ""HENAN PUTIHRAI SEKURITAS"", ""percentage"": ""-""}]";-;0.0;0.0;-;-;-;-;252;252.0;188.0;252.0;64.0;34.04%;29680000.0;34.04%;-;-;-;54.60%;14/04/2025;IDX;-;-;135.0%;55.0%;31/12/2025;Financial Report
Closed;DKHH;;PT Cipta Sarana Medika Tbk;Healthcare;Healthcare Providers;Development;132.0;Rumah Sakit Swasta;Jl Siliwangi No. 139, Cibadak, Kec Cibadak, Kabupaten Sukabumi, Jawa Barat 43351;https://www.dkhhospitals.com;530000000;20.78;EP;MNC SEKURITAS;24/04/2025;28/04/2025;100;132;02/05/2025;06/05/2025;06/05/2025;07/05/2025;08/05/2025;35%;"[{""code"": ""EP"", ""name"": ""MNC SEKURITAS"", ""percentage"": ""100%""}]";DKHH-W;0.5;155.0;-;-;-;-;178;178.0;132.0;178.0;46.0;34.85%;5300000.0;34.85%;-;-;-;-14.71%;08/05/2025;IDX;-;-;36.5%;46.0%;31/03/2025;Prospectus
Closed;CDIA;;PT Chandra Daya Investasi Tbk;Infrastructures;Electric Utilities;Development;190.0;Aktivitas Perusahaan Holding dan Penyedia Solusi Infrastruktur Terintegrasi (Energi, Air, Kepelabuhanan, dan Logistik);Wisma Barito Pacific Tower A, Lt. 5, Jl. Let. Jend. S. Parman Kav. 62-63, Kel. Slipi, Kec. Palmerah, Jakarta Barat 11410;https://chandradaya-investasi.com;12482937500;10;HP;HENAN PUTIHRAI SEKURITAS;19/06/2025;24/06/2025;170;190;02/07/2025;07/07/2025;07/07/2025;08/07/2025;09/07/2025;35%;"[{""code"": ""HP"", ""name"": ""HENAN PUTIHRAI SEKURITAS"", ""percentage"": ""-""}, {""code"": ""DP"", ""name"": ""PT DBS VICKERS SEKURITAS INDONESIA"", ""percentage"": ""-""}, {""code"": ""LG"", ""name"": ""TRIMEGAH SEKURITAS INDONESIA TBK"", ""percentage"": ""-""}, {""code"": ""NI"", ""name"": ""PT BNI SEKURITAS"", ""percentage"": ""-""}, {""code"": ""SQ"", ""name"": ""PT BCA SEKURITAS"", ""percentage"": ""-""}, {""code"": ""TP"", ""name"": ""OCBC SEKURITAS INDONESIA"", ""percentage"": ""-""}]";-;0.0;0.0;-;-;-;-;256;2450.0;190.0;635.0;445.0;234.21%;3737400.0;34.74%;-;-;-;234.21%;26/06/2026;Google Finance;-;-;35.0%;1633.0%;31/12/2024;Prospectus
Closed;ASPR;;PT Asia Pramulia Tbk;Basic Materials;Containers & Packaging;Development;124.0;Industri Barang dari Plastik untuk Pengemasan (Rigid Packaging);Jl. Raya Kedung Asem No.9, Kedung Baruk, Kec. Rungkut, Surabaya, Jawa Timur 60298;http://www.asiapramulia.com;812000000;29.94;XA;NH KORINDO SEKURITAS INDONESIA;23/06/2025;25/06/2025;118;124;02/07/2025;04/07/2025;04/07/2025;07/07/2025;08/07/2025;35%;"[{""code"": ""XA"", ""name"": ""NH KORINDO SEKURITAS INDONESIA"", ""percentage"": ""-""}, {""code"": ""PG"", ""name"": ""PANCA GLOBAL SEKURITAS"", ""percentage"": ""-""}]";-;0.0;0.0;-;-;-;-;167;620.0;85.0;167.0;43.0;34.68%;0.0;34.68%;-24.75%;-39.43%;46.08%;50.51%;26/06/2026;TradingView;19.8%;25.0%;-9.8%;-31.0%;31/12/2024;Prospectus
Closed;BLOG;;PT Trimitra Trans Persada Tbk;Transportation & Logistic;Logistics & Deliveries;Main;250.0;Jasa Logistik Terintegrasi (B-LOG);Alfa Tower, Lantai 28, Jl. Jalur Sutera Barat Kav. 7-9, Alam Sutera, Tangerang, Banten, Indonesia;https://b-log.co.id;563247900;16.67;SQ;PT BCA SEKURITAS;23/06/2025;25/06/2025;240;270;02/07/2025;08/07/2025;08/07/2025;09/07/2025;10/07/2025;25%;"[{""code"": ""SQ"", ""name"": ""PT BCA SEKURITAS"", ""percentage"": ""100%""}]";-;0.0;0.0;-;-;-;-;312;930.0;250.0;328.0;78.0;31.20%;0.0;24.80%;5.03%;-14.36%;-26.43%;33.60%;26/06/2026;TradingView;-;-;23.0%;29.14%;31/12/2025;Financial Report
Closed;CHEK;;PT Diastika Biotekindo Tbk;Healthcare;Healthcare Equipment;Development;128.0;Distributor Alat Kesehatan dan Alat Laboratorium;Kawasan Industri Pulogadung, Jl. Rawagelam V, Blok L, No Kav 11-13, Kel. Jatinegara Kec. Cakung Jakarta Timur, Jakarta;https://diastika.co.id;815000000;20.04;YJ;LOTUS ANDALAN SEKURITAS;23/06/2025;25/06/2025;120;140;02/07/2025;08/07/2025;08/07/2025;09/07/2025;10/07/2025;35%;"[{""code"": ""YJ"", ""name"": ""LOTUS ANDALAN SEKURITAS"", ""percentage"": ""100%""}]";-;0.0;0.0;-;-;-;-;172;240.0;111.0;124.0;-4.0;-3.13%;1110000.0;34.38%;0.00%;1.68%;-26.79%;-3.13%;26/06/2026;TradingView;-;-;-;-;31/12/2024;Prospectus
Closed;COIN;;PT Indokripto Koin Semesta Tbk;Financials;Financial Holdings;Development;100.0;Holding serta Bursa Berjangka & Aset Kripto dan Jasa Kustodian Aset Kripto melalui Perusahaan Anak;CFX Tower Lantai 8, Jalan Jenderal Gatot Subroto Kav. 35-36, Kuningan Timur, Setiabudi, Jakarta Selatan 12950;https://indokriptokoinsemesta.co.id;2205882400;15;KI;PT CIPTADANA SEKURITAS ASIA;23/06/2025;25/06/2025;100;105;02/07/2025;07/07/2025;07/07/2025;08/07/2025;09/07/2025;35%;"[{""code"": ""KI"", ""name"": ""PT CIPTADANA SEKURITAS ASIA"", ""percentage"": ""100%""}]";-;0.0;0.0;-;-;-;-;135.0;4800.0;135.0;690.0;590.0;590.00%;4007000.0;35.00%;-12.66%;-16.36%;-80.78%;411.11%;26/06/2026;Yahoo Finance;-;-;100.0%;100.0%;31/12/2024;Prospectus
Closed;PSAT;;PT Pancaran Samudera Transport Tbk;Transportation & Logistic;Passenger Marine Transportation;Main;900.0;Bidang Angkutan Laut Dalam Negeri untuk Barang Umum dan Barang Khusus dan Perusahaan Holding;Gedung Kirana Three Lantai 11 (Bella Terra), Jl. Boulevard Raya Kav. 1, Kelurahan Kelapa Gading, Kota Jakarta Utara, Provinsi DKI Jakarta 14240;https://www.pancaran-samudera.co.id;222353000;15;LG;TRIMEGAH SEKURITAS INDONESIA TBK;23/06/2025;25/06/2025;850;900;02/07/2025;04/07/2025;04/07/2025;07/07/2025;08/07/2025;25%;"[{""code"": ""LG"", ""name"": ""TRIMEGAH SEKURITAS INDONESIA TBK"", ""percentage"": ""-""}, {""code"": ""SQ"", ""name"": ""PT BCA SEKURITAS"", ""percentage"": ""-""}]";-;0.0;0.0;-;-;-;-;1125;3410.0;640.0;860.0;-40.0;-4.44%;0.0;25.00%;193.30%;73.30%;54.40%;-4.44%;26/06/2026;Sectors.app;-;-;9.9%;-;31/12/2025;Financial Report
Closed;MERI;;PT Merry Riana Edukasi Tbk;Consumer Cyclicals;Education Services;Development;128.0;Pendidikan sebagai Lembaga Kursus dan Pelatihan serta Pusat Pengembangan Diri Anak dan Remaja;Gedung Bursa Efek Indonesia, Tower 1, Lantai 6, Jalan Jendral Sudirman Kav 52-53, Jakarta Selatan 12190;https://www.merryriana.com;235132500;22.72;YJ;LOTUS ANDALAN SEKURITAS;24/06/2025;26/06/2025;110;150;02/07/2025;08/07/2025;08/07/2025;09/07/2025;10/07/2025;35%;"[{""code"": ""YJ"", ""name"": ""LOTUS ANDALAN SEKURITAS"", ""percentage"": ""100%""}]";-;0.0;0.0;-;-;-;-;172.0;700.0;87.0;115.0;-13.0;-10.15%;783700.0;34.38%;-5.50%;-8.20%;-45.10%;-10.15%;26/06/2026;Sectors.app;-;-;1.55%;-52.70%;31/12/2025;Financial Report
Closed;PMUI;;PT Prima Multi Usaha Indonesia Tbk;Consumer Cyclicals;Consumer Distributors;Development;180.0;Perdagangan Besar Telekomunikasi dan Aktivitas Konsultasi Manajemen;Gedung Grha Prima Indonesia, Jl. Tuparev No. 87 A, Kabupaten Cirebon, Jawa Barat 45113;https://www.pmui.co.id;1160000000;20;BQ;KOREA INVESTMENT AND SEKURITAS INDONESIA;24/06/2025;26/06/2025;160;180;02/07/2025;08/07/2025;08/07/2025;09/07/2025;10/07/2025;35%;"[{""code"": ""BQ"", ""name"": ""KOREA INVESTMENT AND SEKURITAS INDONESIA"", ""percentage"": ""100%""}]";-;0.0;0.0;-;-;-;-;242;242.0;180.0;242.0;62.0;-34.44%;12500000.0;-34.44%;-;-;-;-;26/06/2026;IDX;-;-;-;-;31/12/2024;Prospectus
Closed;EMAS;;PT Merdeka Gold Resources Tbk;Basic Materials;Gold;Development;2880.0;Pertambangan emas dan mineral pengikutnya, pemrosesan, serta aktivitas usaha terkait lainnya yang terintegrasi secara vertikal (Proyek Emas Pani);Treasury Tower Lantai 67, District 8, SCBD Lot 28, Jl. Jend. Sudirman Kav. 52-53, Jakarta Selatan 12190;https://merdekacoppergold.com;1618023300;10;LG;TRIMEGAH SEKURITAS INDONESIA TBK;03/09/2025;09/09/2025;2500;2900;17/09/2025;19/09/2025;19/09/2025;22/09/2025;23/09/2025;25%;"[{""code"": ""LG"", ""name"": ""TRIMEGAH SEKURITAS INDONESIA TBK"", ""percentage"": ""-""}, {""code"": ""DH"", ""name"": ""PT SINARMAS SEKURITAS"", ""percentage"": ""-""}, {""code"": ""PD"", ""name"": ""PT INDO PREMIER SEKURITAS"", ""percentage"": ""-""}]";-;0.0;0.0;-;-;-;-;3600.0;10175.0;3100.0;6125.0;3245.0;112.67%;21652600.0;25.00%;-13.12%;-19.41%;9.87%;70.14%;26/06/2026;Yahoo Finance;-;-;-;-;31/12/2025;Prospectus
Closed;PJHB;;PT Pelayaran Jaya Hidup Baru Tbk;Transportation & Logistic;Logistics & Deliveries;Development;330.0;Angkutan Laut Perairan Pelabuhan Dalam Negeri untuk Barang berupa Alat Berat dan Kontainer;Jl. Panglima Batur No. 36, Pelabuhan, Kec. Samarinda Kota, Kota Samarinda, Prov. Kalimantan Timur, Kode Pos: 75112;https://www.pelayaranjayahidupbaru.com;480000000;25;PO;PILARMAS INVESTINDO SEKURITAS;22/10/2025;27/10/2025;310;330;31/10/2025;04/11/2025;04/11/2025;05/11/2025;06/11/2025;35%;"[{""code"": ""PO"", ""name"": ""PILARMAS INVESTINDO SEKURITAS"", ""percentage"": ""100%""}]";PJHB-W;0.5;0.0;-;-;-;-;164.0;1085.0;134.0;160.0;-4.0;-2.44%;571700.0;-2.44%;-9.60%;-25.93%;-65.52%;-51.52%;26/06/2026;IDX;-;-;-;-;31/12/2024;Prospectus
Closed;RLCO;;PT Abadi Lestari Indonesia Tbk;Consumer Non-Cyclicals;Processed Foods;Development;168.0;Pengolahan dan Pencucian Sarang Burung Walet serta Perdagangan Produk Kesehatan melalui Entitas Anak (Portofolio Realfood);Jl. Raya Bojonegoro – Babat, Desa Balenrejo, Kecamatan Balen, Kabupaten Bojonegoro, Jawa Timur 62182;https://realco-ali.com;625000000;20;IF;SAMUEL SEKURITAS INDONESIA;24/11/2025;26/11/2025;150;168;02/12/2025;04/12/2025;04/12/2025;05/12/2025;08/12/2025;35%;"[{""code"": ""IF"", ""name"": ""SAMUEL SEKURITAS INDONESIA"", ""percentage"": ""100%""}]";-;0.0;0.0;-;-;-;-;226.0;8700.0;168.0;3760.0;3592.0;2138.10%;0.0;34.52%;-15.20%;-40.31%;2138.10%;2138.10%;26/06/2026;Sectors.app;-;-;-;-;30/06/2025;Prospectus
Closed;SUPA;;PT Super Bank Indonesia Tbk;Financials;Banks;Development;635.0;Penyediaan layanan perbankan digital (Digital Banking Services);Gedung Millennium Centennial Center Lantai 23-25, Jl. Jenderal Sudirman Kav. 25, Karet Kuningan, Setiabudi, Jakarta Selatan 12920;https://www.superbank.id;4406612300;13;CC;MANDIRI SEKURITAS;25/11/2025;01/12/2025;525;695;10/12/2025;15/12/2025;15/12/2025;16/12/2025;17/12/2025;25%;"[{""code"": ""CC"", ""name"": ""MANDIRI SEKURITAS"", ""percentage"": ""-""}, {""code"": ""BQ"", ""name"": ""KOREA INVESTMENT AND SEKURITAS INDONESIA"", ""percentage"": ""-""}]";-;0.0;0.0;-;-;-;-;635.0;680.0;520.0;525.0;-110.0;-17.32%;0.0;-4.00%;-12.61%;-39.53%;-41.90%;-17.32%;26/06/2026;TradingView;39.05%;163.72%;130.18%;148.15%;30/06/2025;Prospectus
Closed;WBSA;;PT BSA Logistics Indonesia Tbk;Transportation & Logistic;Logistics & Deliveries;Main;168.0;Bergerak Dalam Bidang Usaha Angkutan Multimoda, Pergudangan dan Penyimpanan, Aktivitas Cold Storage;Jl. Raya Cakung Cilincing KM 3 Kelurahan Cakung Barat, Kecamatan Cakung Jakarta Timur 13910;https://www.bsa-logistics.co.id;1800000000;20.75;MG;SEMESTA INDOVEST SEKURITAS;25/03/2026;27/03/2026;150;170;02/04/2026;08/04/2026;08/04/2026;09/04/2026;10/04/2026;35%;"[{""code"": ""MG"", ""name"": ""SEMESTA INDOVEST SEKURITAS"", ""percentage"": ""-""}, {""code"": ""TP"", ""name"": ""OCBC SEKURITAS INDONESIA"", ""percentage"": ""-""}, {""code"": ""IU"", ""name"": ""INDO CAPITAL SEKURITAS"", ""percentage"": ""-""}]";-;0.0;0.0;-;-;-;-;225.0;1605.0;225.0;695.0;527.0;313.69%;0.0;33.92%;-7.95%;-10.32%;313.69%;313.69%;26/06/2026;TradingView;-;-;1.58%;-;31/12/2025;Prospectus
Waiting For Offering;JELI;;PT Niramas Utama Tbk;Consumer Non-Cyclicals;Processed Foods;;;Bergerak dalam bidang Industri Makanan dan Minuman Penutup;Jl. Bekasi Tambun KM.39.5, Jatimulya, Kecamatan Tambun Selatan, Kabupaten Bekasi Jawa Barat, 17510 - Indonesia;https://inacofood.com/;350000000;25.93;AZ;SUCOR SEKURITAS;15/06/2026;22/06/2026;900;1120;01/07/2026;03/07/2026;03/07/2026;06/07/2026;07/07/2026;35%;"[{""code"": ""AZ"", ""name"": ""SUCOR SEKURITAS"", ""percentage"": ""100%""}]";-;0.0;0.0;-;-;-;-;-;0.0;0.0;0.0;0.0;0.00%;0.0;-;-;-;-;-;27/06/2026;IDX;-;-;-4.49%;220.0%;31/12/2025;Prospectus
